Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
4377,300998,dianaminzat,"2016-04-18 15:01:34",0.68844,12,dianaminzat
4378,313954,"The Nokondi","2016-05-02 02:53:11",0.68844,3,thenokondi
4379,297486,AartiGaddale,"2016-03-27 17:13:22",0.68825,2,agaddale
4380,290695,Vishwa,"2016-03-15 11:09:18",0.68825,3,vishwanath18
4381,297882,"Savithri Rajaraman","2016-04-10 22:47:32",0.68802,4,bhadra30
4382,285905,macfarll,"2016-03-03 23:01:47",0.68769,2,macfarll
4383,302853,Nandhini,"2016-04-25 21:35:56",0.68716,9,nancharu
4384,293701,Yong,"2016-03-21 20:23:57",0.68692,3,secondmoment
4385,311141,"Swastik Dash","2016-04-20 12:34:05",0.68663,6,shadowhunter
4386,293696,monthy,"2016-03-21 23:47:30",0.68659,9,"edwvil,shagog"
4387,305049,"Pankaj 2","2016-04-10 08:35:15",0.68617,2,bakwaas
4388,299148,"CH CHAITANYA","2016-03-30 03:49:22",0.68613,1,chaitube
4389,296578,"Poli Gadey","2016-03-24 03:52:05",0.68600,1,polivenkatakiran
4390,310853,chul,"2016-04-19 02:25:40",0.68589,4,chulmoon86
4391,311017,SunithKumar,"2016-04-18 12:37:03",0.68581,5,sunith992
4392,313326,MightyEggplants,"2016-05-02 20:28:51",0.68550,7,"rafalpaprocki,taser786"
4393,312207,"Steven B","2016-04-20 02:50:45",0.68539,2,byrdsl1999
4394,297476,"Madhusudhana Nimmana","2016-03-26 17:13:24",0.68507,5,nmadhu77
4395,293604,algorithmica1,"2016-03-26 09:35:47",0.68480,7,algorithmica1
4396,297298,"John 2","2016-03-29 00:46:24",0.68430,5,johntut
4397,310754,ranjani25,"2016-05-01 15:34:21",0.68355,3,ranjani25
4398,296905,fcocervera,"2016-03-25 13:51:42",0.68332,4,fcocervera
4399,303707,liveflow,"2016-04-18 19:48:48",0.68299,5,liveflow
4400,292284,Toshnoue,"2016-03-15 17:10:30",0.68295,5,toshinoue
4401,298193,n00b,"2016-03-30 09:36:38",0.68254,2,jellocello
4402,287637,keskar.nitish,"2016-03-09 17:46:28",0.68229,6,"keskarnitish,sharvarimarathe"
4403,291019,hImAnShU,"2016-03-14 12:07:06",0.68225,6,del=cff2b265df1c02bb
4404,303548,LTeee,"2016-04-07 13:09:46",0.68171,2,later27
4405,310883,AnkeetTendulkar,"2016-05-02 23:58:50",0.68143,2,ankt1993
4406,292077,RomCabral,"2016-03-28 07:29:02",0.68091,3,rcabral
4407,298918,"David Geistert","2016-03-30 13:20:25",0.68075,2,davidgeistert
4408,297202,RakshitSharma,"2016-03-25 18:31:39",0.67988,1,rakshify
4409,308493,RajeshBabu,"2016-04-15 05:49:30",0.67980,6,rajeshdata2015
4410,294797,halfhorst,"2016-03-21 05:18:09",0.67894,4,chorst
4411,288486,"Tata Deda FC","2016-03-08 15:51:54",0.67848,5,"elbrutale,pimarko"
4412,296013,BERTO,"2016-04-05 00:56:40",0.67844,7,rigoxu
4413,294735,渡邉和哉,"2016-04-17 06:02:54",0.67809,27,wwkauze
4414,298085,kproductivity,"2016-05-02 22:49:05",0.67760,6,kproductivity
4415,301271,"Sizhou Lu","2016-04-03 22:58:56",0.67736,2,sizhoulu
4416,288061,waveydavey,"2016-03-07 22:47:44",0.67732,2,agogodavid
4417,310283,jdh8v0,"2016-04-17 03:42:21",0.67633,1,jdh8v0
4418,293234,"Lamont Girton","2016-03-24 20:26:55",0.67552,5,lgirton
4419,295227,masoudim,"2016-05-02 04:10:11",0.67535,23,"habibi,masoudim"
4420,292388,"Gregory Basil Mikels","2016-03-18 18:09:50",0.67470,13,gregmikels
4421,293199,gregchase,"2016-03-18 05:06:29",0.67384,5,gregchase
4422,290332,sumeet,"2016-04-21 09:30:35",0.67381,6,sumeetkumar
4423,314513,mk2759,"2016-04-28 20:53:41",0.67378,3,mk2759
4424,285244,falfieri,"2016-03-17 18:12:25",0.67359,17,falfieri
4425,288347,"Tobias Girschick","2016-03-08 07:56:03",0.67342,4,girschick
4426,314603,V2S,"2016-05-02 18:32:09",0.67160,6,vova2sh
4427,296608,"Krishna 2","2016-03-25 22:05:10",0.67142,6,kmravikumar
4428,304674,Ania,"2016-04-09 16:38:21",0.67081,2,a7n7k7a7
4429,286017,"Byron Ison","2016-03-04 03:48:43",0.66999,2,byroni
4430,293765,ne2soft,"2016-04-02 11:21:06",0.66932,47,ne2soft
4431,305715,daimerchrysler17,"2016-04-19 08:13:21",0.66913,1,daimerchrysler17
4432,292220,"Satyam Saxena","2016-03-15 13:57:48",0.66889,1,samiitj
4433,299394,dosht,"2016-04-27 21:44:43",0.66886,8,idosht
4434,314153,EastCoastBeastCoast,"2016-05-02 00:57:20",0.66806,10,"jaimeshep58,kweise,nvallecorsa,rvangara"
4435,310792,bayestea,"2016-04-21 07:31:46",0.66758,10,actest01
4436,314859,neildey,"2016-04-25 01:13:44",0.66592,1,neildey
4437,304663,Yukor,"2016-04-26 21:29:59",0.66582,2,del=26250a4bab17879d
4438,296645,RaviC,"2016-03-24 09:07:24",0.66523,1,ravicg
4439,314853,"Whiskey Co.","2016-04-25 01:02:45",0.66505,1,"aesimps1,chaseytezak,mgerdung"
4440,290165,"炜 李","2016-03-24 14:38:50",0.66504,10,liweitj47
4441,293257,Convergenzia,"2016-03-18 03:07:17",0.66500,6,arroyito
4442,303493,sum06.it,"2016-04-08 13:26:33",0.66474,6,sums24
4443,311697,bladeralien,"2016-04-21 06:07:05",0.66433,6,bladeralien
4444,304690,Dave,"2016-04-10 08:00:47",0.66410,5,tortue
4445,300764,"Data Mining Peru","2016-04-02 00:26:36",0.66305,1,dmcperu
4446,291717,Alban,"2016-03-14 14:48:51",0.66259,1,albantor30
4447,286993,Indhira,"2016-03-09 15:31:21",0.66138,6,indhira
4448,308648,"Murat Can ALPAY","2016-04-14 14:46:54",0.66082,5,mcalpay
4449,297529,dataverse,"2016-03-28 18:55:59",0.66075,1,"kishorekadam,suvarna"
4450,288696,"Chineye Asuru","2016-03-31 22:30:06",0.66074,14,casuru
4451,286885,"[Deleted] bf57eea6-fb73-4ba4-bb5b-a4280c68f2ca","2016-04-02 10:26:43",0.66066,31,del=68ccc959529a5233
4452,288241,AhmedMohammed,"2016-03-08 02:56:24",0.66040,1,ahm92ed
4453,302636,"Pablo Natal","2016-04-07 09:01:41",0.66039,4,pablonatal
4454,290782,Mad_king,"2016-04-10 22:24:10",0.66010,32,imadking
4455,304335,Jacques,"2016-04-21 14:29:25",0.65982,17,rathereasy
4456,300860,topdigit,"2016-04-07 14:55:11",0.65939,6,digit82
4457,305769,ZhitianLUO,"2016-04-11 12:51:37",0.65921,4,duidui
4458,303334,Alecthekrait,"2016-04-08 01:05:57",0.65883,13,alecthekrait
4459,310221,SreekanthR,"2016-04-21 03:18:10",0.65870,7,sr33kanth
4460,302327,"Jason Farbman","2016-04-05 04:10:59",0.65755,1,jfarbman
4461,305185,"[Deleted] #14","2016-04-10 15:26:52",0.65718,1,del=5db5c9163c4387e0
4462,288181,Mockingray,"2016-03-22 07:08:16",0.65674,9,bruceyang
4463,285858,tsangcharles,"2016-03-28 18:18:06",0.65648,8,tsangcharles
4464,303092,PremanandKumar,"2016-04-08 05:27:01",0.65640,2,premanandkumar
4465,304279,buzfifer,"2016-04-26 15:52:40",0.65630,13,buzfifer
4466,288547,"Siyu Wang","2016-03-12 12:08:01",0.65523,9,walegahaha
4467,303672,"Anju Khatri","2016-04-13 02:19:30",0.65384,6,ankhatri
4468,308717,planchehunt,"2016-04-14 22:59:54",0.65334,3,planchehunt
4469,294308,Balukapitany,"2016-03-20 19:06:20",0.65292,5,rbalazs
4470,311073,"vivek kumar","2016-04-19 11:59:23",0.64954,2,vivek2589
4471,313106,"Arun Kumar","2016-04-24 05:35:19",0.64940,7,arunkp
4472,289682,[Deleted],"2016-03-11 10:47:56",0.64936,3,del=ef419e4c938d55c9
4473,296426,JoshNichols,"2016-03-25 13:42:44",0.64918,8,joshnichols
4474,287753,krigo,"2016-03-13 17:22:28",0.64882,5,krigo16
4475,288267,Solverminds,"2016-03-08 04:16:33",0.64876,1,solvers
4476,303651,ΣτάθηςΒλαχάβας,"2016-04-08 09:09:57",0.64809,3,kapamaru
4477,293024,pbyusa,"2016-03-17 02:48:02",0.64768,2,pbyusa
4478,287872,"Bryan Hall","2016-03-10 11:27:27",0.64567,4,ozbodie
4479,297319,jalp,"2016-03-26 14:10:36",0.64564,4,jpanvel
4480,304380,cina,"2016-04-09 17:08:11",0.64500,4,cinarium
4481,287910,desperado,"2016-03-11 05:06:11",0.64462,19,beauty
4482,287315,"Pawan Gupta","2016-03-06 11:08:38",0.64353,2,pawangpt
4483,314831,StevenKrell,"2016-04-28 21:46:27",0.64332,5,skrell1
4484,294586,JustinMcCarthy,"2016-03-20 05:12:25",0.64325,2,jtmccarthy
4485,303938,allegoria,"2016-04-10 06:47:18",0.64268,1,allegoria
4486,315216,Cyber_Julia,"2016-04-29 13:55:50",0.64256,7,cyberjulia
4487,293775,champions,"2016-03-18 04:42:48",0.64085,1,fortune
4488,289403,Riaz,"2016-03-27 04:51:56",0.64037,5,riazjahangir
4489,285823,"Marcelo Fornet","2016-03-28 18:59:59",0.63838,10,marx94
4490,291599,"Vatsal Agarwal","2016-03-14 10:17:51",0.63724,1,vatsalagarwal
4491,296692,Snape,"2016-04-18 12:53:01",0.63673,5,"parakramjain,saimaisb"
4492,314006,BoldNovices,"2016-05-01 17:29:30",0.63514,19,"archie18,eustachia"
4493,299810,DanielSuter,"2016-04-02 16:27:16",0.63390,7,suterd
4494,309778,KCYouths,"2016-04-16 08:38:07",0.63336,1,vinchu
4495,295181,"Marc Szafraniec","2016-03-23 13:26:46",0.63290,11,marcsz
4496,313031,danja,"2016-04-23 16:27:28",0.63164,5,dannyayers
4497,302883,aamir121a,"2016-05-01 07:33:50",0.63087,15,aamir121a
4498,293419,Igor_Genrikhov,"2016-03-17 12:15:46",0.63020,5,igorgenrikhov
4499,285029,massil,"2016-03-02 22:06:29",0.62983,2,massil
4500,305338,YinengZhu,"2016-04-23 22:18:34",0.62969,13,yinengzhu
4501,299112,akiraKawata,"2016-04-02 04:22:33",0.62694,12,akiras
4502,292769,sjtudesigner,"2016-04-26 07:36:34",0.62675,7,sjtudesigner
4503,311197,SakariHakala,"2016-04-19 20:12:56",0.62610,4,sakarihakala
4504,297378,qmind,"2016-03-30 13:22:04",0.62567,1,dqmind
4505,304882,TobiasHoelzer,"2016-04-10 22:07:09",0.62453,2,teezeit
4506,315279,"Christian K.","2016-05-01 14:33:51",0.62373,7,christiank82
4507,285639,berzisa,"2016-03-13 20:50:48",0.62053,2,berzisa
4508,292276,yashkumar,"2016-03-17 18:51:23",0.61865,12,yashkumar1992
4509,291435,Elucidation,"2016-03-18 16:41:56",0.61821,2,"pvvamsik,srmippili"
4510,298591,bencat,"2016-03-30 00:51:27",0.61695,3,bencat
4511,313474,Emilho,"2016-04-22 13:08:31",0.61688,1,emilho
4512,301735,"Dhruv Patel","2016-04-04 16:53:13",0.61473,4,dhruvkp
4513,296304,VTQuach,"2016-03-23 13:41:16",0.61472,1,vtquach
4514,298708,Kanapka,"2016-03-29 12:09:20",0.61439,2,kanapka
4515,312071,Mariangas,"2016-04-19 22:47:11",0.61367,3,mariangas
4516,287540,"noe casas","2016-03-06 22:49:06",0.61314,5,noecasas
4517,290646,"Agustin Montero","2016-03-12 19:27:05",0.61133,4,aimontero
4518,294184,"Frank Tsai","2016-03-19 02:55:59",0.60955,2,stu8978
4519,299641,Kareem,"2016-03-31 05:31:07",0.60756,4,kamoussa
4520,290789,OscarCourchaine,"2016-04-09 19:45:06",0.60737,6,oscarcourchaine
4521,297501,"Topchik Team","2016-03-26 18:11:10",0.60682,5,"del=974b687454f674e2,del=b8b941e62eccb427,del=baa9b46fd8fc2117"
4522,287381,LemonSpark,"2016-03-30 04:51:49",0.60677,17,lemonspark
4523,310064,ShivaniSharma,"2016-04-25 18:43:39",0.60629,3,ssharm21
4524,291007,avnj,"2016-03-13 07:32:00",0.60536,2,abinayajv
4525,293270,[Deleted],"2016-04-13 07:30:10",0.60415,2,del=ef59de67e1151408
4526,314439,Paralian,"2016-04-24 19:05:49",0.60404,2,seanxl
4527,303531,T-Puffer,"2016-04-13 10:03:28",0.60321,7,tpuffer
4528,308395,lvento,"2016-04-27 15:08:22",0.60243,4,lvento
4529,314444,SanjayRamasamy,"2016-04-24 10:51:55",0.60186,5,sanjay123
4530,309245,myinsight,"2016-04-18 13:36:12",0.60019,4,myinsight
4531,294853,BangruiChen,"2016-03-20 21:13:02",0.59982,2,banchen
4532,304056,PedroRos,"2016-04-11 11:47:56",0.59941,4,pitercius
4533,289004,MateuszOchmann,"2016-03-09 11:47:19",0.59871,2,fentor
4534,315551,"Juho Kokkala","2016-05-02 20:36:15",0.59770,4,juhokokkala
4535,309319,"Ivan Remen","2016-04-15 16:47:55",0.59704,1,bhychik
4536,290551,"The Ebili","2016-03-12 11:15:31",0.59629,2,mheybpoodh
4537,301119,carofe82,"2016-04-02 20:15:46",0.59531,1,carofe82
4538,295846,TheodorMarinescu,"2016-03-24 15:16:21",0.59273,2,theodor88
4539,289754,"DN 2","2016-03-11 23:02:16",0.59186,8,datatoknowl
4540,299496,AlexanderErmolaev,"2016-03-31 00:10:23",0.59133,6,aermolaev
4541,312236,GregMcMahan,"2016-04-21 01:47:49",0.59126,2,gregmcmahan
4542,301280,vfevfr,"2016-04-03 06:52:01",0.59061,5,del=261811bddcbd1e97
4543,304721,"Rômulo Victor","2016-04-10 22:35:55",0.58905,7,rbvictor
4544,294802,Olj,"2016-03-21 00:07:07",0.58807,6,alioulhaj
4545,285750,rj03,"2016-03-04 12:08:04",0.58629,6,aabellera
4546,299857,yanliu,"2016-04-01 06:41:24",0.58616,3,liuyanchen
4547,294868,TaoufiqMouhcine,"2016-03-20 21:34:47",0.58592,3,xtratao
4548,308153,kickaha,"2016-04-13 13:55:24",0.58486,1,kickaha
4549,299541,bfmill253,"2016-04-20 02:25:12",0.58388,20,bfmill253
4550,315495,"Snehanshu Shah","2016-04-25 19:22:14",0.58332,1,whizdog
4551,296549,"Monster Rabbit ","2016-03-24 01:59:20",0.58024,1,jaerimsy
4552,302536,SaurabhDhiman,"2016-04-05 15:56:54",0.57947,2,saurabhdhiman
4553,295790,PAkaggle,"2016-03-22 14:30:00",0.57825,1,pakaggle
4554,313350,"Nishant Trivedi","2016-04-22 11:35:07",0.57733,2,ntatiit
4555,299325,"Jonathan Fisher","2016-03-30 12:23:41",0.57659,1,jmfisher
4556,290024,arunsupe,"2016-03-11 05:59:24",0.57443,4,arunsupe
4557,293061,jpon91,"2016-03-16 22:32:19",0.57406,3,jpon91
4558,313118,ashu,"2016-04-21 18:36:50",0.57211,1,ashutoshc
4559,312212,arbeuh,"2016-05-01 03:37:57",0.57196,2,del=16559132ea0ee57b
4560,300246,"Keong Han Liew","2016-04-01 10:16:53",0.57150,3,farmountain
4561,297580,zemagj,"2016-03-29 23:01:15",0.57100,7,josegamez
4562,303612,"giorgio taddia","2016-04-28 12:47:54",0.57091,3,datoig
4563,302164,EkDo,"2016-04-06 22:23:39",0.56998,6,aralase
4564,294805,yuriorlov,"2016-04-11 10:50:13",0.56970,7,yuriorlov
4565,287460,"Ali Ahmad","2016-03-06 17:28:44",0.56967,2,aliahmad
4566,289653,Lyven,"2016-03-10 13:17:11",0.56851,1,qjammes
4567,303432,"Andre L Torres","2016-04-25 22:44:44",0.56827,13,andreltorres
4568,291720,OleksandraKardash,"2016-03-15 10:42:12",0.56783,3,okardash
4569,291103,Nakao,"2016-03-14 01:19:40",0.56733,2,nakaoichiro
4570,295885,boobayooba,"2016-03-22 18:52:41",0.56700,2,boobayooba
4571,289208,questad,"2016-03-11 19:14:27",0.56687,6,abhi19
4572,291577,"Zhao Yiliang","2016-03-16 10:24:01",0.56601,7,zhaoyiliang
4573,314149,Shikha,"2016-04-25 00:52:21",0.56564,2,ssing136
4574,297800,dongzhe,"2016-03-30 14:01:05",0.56428,6,dongzhe
4575,303214,FujiaoLiu,"2016-04-22 15:56:57",0.56317,5,fujiao
4576,314191,hawkeye,"2016-05-01 01:46:40",0.56276,4,rrairdin
4577,287680,Fabien,"2016-03-07 02:42:15",0.56245,5,fabienl
4578,291857,"Bhargav Nunna","2016-03-28 21:33:02",0.56217,12,vbnunna
4579,290042,HaoxuanDou,"2016-05-02 04:45:18",0.56157,4,hankdou
4580,286434,"Ahmet Sakbay","2016-03-24 19:05:47",0.56039,19,asakbay
4581,290626,"Станислав Ганицкий","2016-03-12 18:16:36",0.56024,4,alexkorkod
4582,303763,"Максим Попов","2016-04-13 19:47:48",0.56024,6,popetc
4583,297384,TheJuniorLebowski,"2016-04-13 16:33:44",0.55998,4,thejuniorlebowski
4584,304145,antichoas,"2016-04-26 15:27:27",0.55998,5,patternhunt
4585,289750,"Rafael Monteiro","2016-03-11 02:35:47",0.55962,4,rafaelmonteiro
4586,302524,"Cristina 2","2016-04-06 18:23:33",0.55943,3,csaez12
4587,309656,MayureshSanjayOak,"2016-04-23 23:28:16",0.55846,4,mso4106
4588,293333,"Karthik Siva","2016-03-17 08:09:42",0.55724,3,kasivasu
4589,293171,Amjad,"2016-03-16 22:17:09",0.55686,1,amjad85
4590,289090,DataInstinct,"2016-03-13 11:54:40",0.55556,2,"deshna,parth126"
4591,302794,"xi zhang","2016-04-15 02:56:01",0.55452,3,xizhang1
4592,287527,"Anuj Aggarwal","2016-03-07 13:00:08",0.55346,6,pinkencryption
4593,287933,hbox,"2016-03-11 06:20:44",0.55199,1,hmboxwala
4594,299736,"Muhamamd Ata Ur Rehman","2016-04-24 20:43:19",0.55187,6,ata1994
4595,309726,BradBlanch,"2016-04-16 06:00:07",0.55038,1,bradblanch
4596,289711,EsteraNocoń,"2016-03-31 20:26:44",0.55025,2,estiii
4597,301823,"Carson Pun","2016-04-05 05:11:32",0.54968,3,carsonpun
4598,314200,KevinPalm,"2016-04-28 04:24:29",0.54958,5,kevinpalm
4599,314702,"Team 9 - ASU","2016-04-25 01:45:04",0.54913,1,"belindafranklinbarr,mmmcleo1,ognob12,segraff"
4600,293226,Kemar,"2016-03-17 01:14:35",0.54910,5,marcsarfa
4601,301386,"Sergio Salomón","2016-04-20 21:28:27",0.54865,3,xerox91
4602,315660,Marios,"2016-04-28 22:35:06",0.54855,3,mariosrichards
4603,313992,PunitKishore,"2016-04-26 18:04:02",0.54849,6,punit21
4604,315723,BrianYaeger,"2016-05-02 17:41:17",0.54782,2,hazardous
4605,299125,FungusDei,"2016-04-11 16:55:41",0.54740,3,fungusdei
4606,292534,JianYang,"2016-03-16 00:29:53",0.54717,2,glaive
4607,298284,momo,"2016-04-01 06:44:12",0.54681,11,momogary
4608,300431,varunkumar,"2016-04-01 11:52:31",0.54679,2,gvarun
4609,299805,renni75,"2016-04-06 16:14:50",0.54670,2,renni75
4610,303590,prathab,"2016-04-07 11:43:33",0.54641,1,prathab
4611,312111,JulienApple-Junior,"2016-04-19 19:44:31",0.54633,1,remyjulien
4612,287709,"Anuraag Sridhar","2016-03-07 04:55:40",0.54614,1,anuraagsridhar
4613,294076,KevinGregory,"2016-03-18 22:07:11",0.54531,1,kevingregory
4614,285867,"Fernando Centeno","2016-03-03 21:28:13",0.54521,2,fernandocenteno
4615,295128,JerryLin,"2016-03-23 06:55:12",0.54521,2,wahahab
4616,287992,"Amit Gupta","2016-03-07 17:49:06",0.54456,4,techstrix
4617,293138,"Ghilas BELHADJ","2016-03-19 07:09:26",0.54320,14,riless
4618,304321,CaryHeidesch,"2016-05-02 21:27:51",0.54299,3,cheidesch
4619,296627,amarnathsubrahmanya,"2016-03-24 08:03:23",0.54182,1,amarnaths
4620,315444,"Jon Dickerson","2016-05-01 19:59:12",0.54127,4,jaydik
4621,290683,Sinon,"2016-03-12 16:35:22",0.54121,2,themug
4622,311508,JosefHejda,"2016-04-25 22:10:14",0.54067,5,josefhejda
4623,299018,Plexo,"2016-03-30 16:13:13",0.53926,5,meiller
4624,308427,yogimaster_007,"2016-04-14 00:11:17",0.53877,1,yogimaster007
4625,288674,alex92,"2016-03-09 13:50:32",0.53785,3,alex92
4626,294355,yuik,"2016-03-22 12:49:56",0.53776,5,yuikns
4627,305599,eric,"2016-04-11 07:55:17",0.53764,3,ericmxf
4628,309900,mavericks,"2016-04-22 15:53:24",0.53734,7,"minhaskamal,rar515"
4629,288346,"David ZHU","2016-03-08 08:05:42",0.53733,4,zhuweirenqq
4630,313979,Paisley,"2016-04-25 04:17:23",0.53733,5,paisley
4631,313803,bitborn,"2016-04-23 14:50:04",0.53685,5,bitborn
4632,315236,syatsin,"2016-04-28 13:46:17",0.53441,3,syatsin
4633,302830,Prashanth,"2016-04-06 15:16:46",0.53420,5,pacchu78
4634,303665,akarimzhul,"2016-04-09 20:32:36",0.53413,11,akarimzhul
4635,314104,"Matt Dering","2016-04-23 17:09:03",0.53366,4,mld284
4636,309229,"Başak Esin Köktürk Güzel","2016-04-22 07:28:17",0.53241,13,basakesin
4637,292223,Victoire,"2016-04-25 21:58:35",0.53124,1,wenya1
4638,297273,"Mike Holcomb","2016-03-31 03:43:45",0.53094,10,mikeholcomb
4639,286272,Heisenberg,"2016-04-07 11:44:43",0.53094,18,rodrigodomingos
4640,308441,QGL,"2016-04-14 09:17:21",0.53091,2,quinnie0930
4641,311469,ArjunKarat,"2016-04-18 20:42:28",0.53053,1,arjunkrt
4642,285439,navneethc,"2016-03-03 12:10:26",0.52863,2,navneethc
4643,295113,GeeGeeGeek,"2016-03-21 11:40:53",0.52863,1,geegeegeek
4644,286604,JaynaJ,"2016-04-09 00:46:13",0.52863,3,jayna1015
4645,298577,"Andrew Newbill","2016-03-30 01:47:09",0.52781,3,newbill
4646,303345,ericromanenghi,"2016-04-13 23:46:06",0.52711,8,ericromanenghi
4647,285608,AaronKub,"2016-04-25 18:34:48",0.52638,8,aaronkub
4648,289751,Georg,"2016-03-10 16:31:54",0.52609,1,mackenb
4649,315010,"Artem ochakov","2016-04-25 06:34:59",0.52563,1,ochakov
4650,289646,kaBung,"2016-04-01 11:10:41",0.52547,6,nshetty
4651,294406,anazalea,"2016-03-20 14:28:56",0.52510,10,anazalea
4652,299762,"Charles 2","2016-04-09 22:12:03",0.52485,4,charlesucf
4653,302866,TimothyYo,"2016-04-14 03:41:16",0.52464,10,ftimyo
4654,286899,SRM_ML,"2016-03-12 13:03:22",0.52461,6,"aayush26,codeorbit,devarajphukan"
4655,293730,"Babu R Gopalakrishnan","2016-03-25 13:20:43",0.52451,3,bgopalakrishnan
4656,310266,mikraig,"2016-04-23 05:20:43",0.52447,5,mikraig
4657,288562,thomeou,"2016-03-08 15:46:49",0.52443,1,thomeou
4658,305642,"Ivan Orlov","2016-04-11 07:05:05",0.52408,2,ivanorlov
4659,312966,Alizaa,"2016-04-28 19:51:38",0.52404,3,alizaa
4660,310974,YangLiu,"2016-04-18 05:46:55",0.52398,1,lywd7689
4661,295009,"Ricardo Alanis","2016-03-21 05:18:12",0.52326,1,ricalanis
4662,295901,JimMetcalf,"2016-04-07 23:24:07",0.52298,8,wjmetcalf
4663,308117,VibhuGanesan,"2016-04-13 11:30:28",0.52276,2,vibhug
4664,308738,chocolate,"2016-04-14 15:49:53",0.52262,1,zhenzicoco
4665,305416,JBarker,"2016-04-10 22:52:09",0.52252,1,jbarker91
4666,286868,CALJ,"2016-03-07 11:08:26",0.52224,3,"julespommies,thomasbo"
4667,295793,Pippasaurus-Rex,"2016-04-02 12:15:51",0.52221,2,pipsypig
4668,296425,Thibault,"2016-03-23 18:40:43",0.52213,2,wawanco
4669,291003,HarshvardhanSingh,"2016-03-14 18:11:08",0.52193,9,harsha0016
4670,290133,"alex lavr","2016-03-14 22:39:44",0.52184,2,alexdoberman
4671,298891,Rodrigo,"2016-04-05 21:00:59",0.52173,4,rrosgo
4672,288083,Epifanio,"2016-03-08 09:34:12",0.52172,3,dmitriyd
4673,300481,MK,"2016-04-02 15:55:18",0.52131,4,maratkmch
4674,286073,"Natalya Sokolovskya","2016-03-11 17:44:11",0.52129,10,natalyasokolovskya
4675,308909,"akwesi nketia","2016-04-14 22:08:06",0.52120,2,akwesinketia
4676,293851,nealgavin,"2016-03-18 09:31:21",0.52104,1,nealgavin0
4677,297865,"venugopal kulkarni","2016-04-20 12:37:20",0.52091,1,venugopalmalli
4678,313636,PiBo,"2016-04-26 23:37:22",0.52090,4,simplyme
4679,309012,pandenglee,"2016-04-15 04:28:18",0.52081,3,pandalab
4680,297910,DmitryTsepelev,"2016-03-30 21:16:24",0.52080,6,dmitrytsepelev
4681,286190,yaochi,"2016-03-04 08:44:28",0.52074,2,yaochi
4682,304606,Integrator,"2016-04-10 02:27:06",0.52057,1,integrator
4683,288383,寒烛,"2016-04-12 09:54:05",0.52057,5,wangkaixuan
4684,285228,Firedrake969,"2016-03-03 15:41:21",0.52048,3,firedrake969
4685,297317,JodieLam,"2016-03-26 01:12:46",0.52043,1,jodielam
4686,289237,"Debj Paul","2016-03-10 07:55:57",0.52041,5,dpaul93
4687,291634,Tanmay,"2016-04-12 18:42:32",0.52038,7,tanmay09
4688,296228,ManuG,"2016-03-23 10:46:38",0.52026,2,meylir
4689,294632,"Ching-Yu Kao","2016-03-20 12:27:37",0.52026,1,aeliamomo
4690,313401,ryankeenan,"2016-04-22 09:39:56",0.52008,2,ryankeenan
4691,293203,"Grant Fiddyment","2016-03-17 03:15:29",0.52007,2,neurocoding
4692,299517,Darkblue,"2016-04-07 04:19:49",0.51999,3,"ericalai,nathanlty"
4693,298865,NikolaBronze,"2016-03-29 16:46:46",0.51992,2,nikosep
4694,292935,"Vincent Zhao","2016-03-17 05:29:50",0.51981,6,shilez
4695,297944,howardc,"2016-03-27 23:01:07",0.51943,2,howardc
4696,295630,Spirit,"2016-04-20 05:59:36",0.51941,5,spiritbrave
4697,303450,quantumuniverse,"2016-04-07 04:44:53",0.51910,1,charubutr
4698,294009,gouhst,"2016-03-18 19:22:26",0.51889,2,troyshu
4699,308817,"Kip Pogrebenko","2016-04-20 18:15:30",0.51889,9,kpogrebenko
4700,297190,tranchis,"2016-03-28 11:28:44",0.51874,3,tranchis
4701,297310,"Ketan Lakhani","2016-03-26 01:52:42",0.51855,3,konkster
4702,291035,ParthaTalukder,"2016-04-26 10:07:21",0.51849,10,partha1234
4703,304807,amartya18x,"2016-04-09 21:25:33",0.51835,3,amartya
4704,290405,HowardPaget,"2016-03-12 20:33:03",0.51834,2,howardp
4705,291563,"[Deleted] 4d20a9c6-a29a-47e7-b5b9-c16f3d7b5b29","2016-03-21 12:41:31",0.51800,3,del=a60d3ed31ef07a7d
4706,295903,nikson1,"2016-03-28 13:55:15",0.51782,16,nikson1
4707,287565,CaliSwag18,"2016-03-06 20:54:43",0.51782,1,mevanoff24
